본부,사업분야,HJCD,현장명,공무,준공일자,UPGJ,GJSEQ,업체코드,최종차수,계약번호,업체명,업체공종,최종실행금액,품의포함실행,최종계약_공급가액,낙찰율,품의포함_낙찰율,기성지급액,기성집행율,계약잔여일수,정산합의서상태2,정산합의사유(합의부도타절등)
건축.주택,주택,200770,강릉자이파인베뉴(강원),남선오 전임,2024-01-31,5111,01,23605,01,5111-01-23605-01,(주)거화,5111-오폐수정화조공사,"     352,434,980","     368,688,000","     576,797,000",163.66,156.45,"     576,728,000",99.99,18,인증완료,합의
건축.주택,주택,200770,강릉자이파인베뉴(강원),남선오 전임,2024-01-31,5170,01,14612,02,5170-01-14612-02,승대지질(주),5170-가설지하수공사,"      33,285,000","      32,908,000","      32,908,000",98.87,100,"      32,908,000",100, ,정산합의완료,합의
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1011,01,04640,01,1011-01-04640-01,진성티에스(주),1011-가설사무실공사,               0,"     246,056,500","     246,056,500",,100,"     223,326,000",90.76,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1012,01,96540,01,1012-01-96540-01,(주)삼우이앤아이,1012-가설펜스공사,               0,"     174,789,200","     172,288,000",,98.57,"     153,190,600",88.92,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1013,01,00100,04,1013-01-00100-04,대하산업개발(주),1013-가설용수공사,               0,"     110,258,000","     110,258,000",,100,"      92,444,730",83.84,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1014,01,87232,01,1014-01-87232-01,(주)청우네이처,1014-가설정화조공사,               0,"     294,484,000","     294,484,000",,100,"     228,563,000",77.61,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1110,02,19021,01,1110-02-19021-01,승보세이프(주),1110-안전시설물공사,               0,"     345,892,248","     375,725,000",,108.62,"     286,228,800",76.18,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1120,02,20125,00,1120-02-20125-00,(주)뉴램건설,1120-균열보수공사,               0,"     104,415,500","     111,150,000",,106.45,"      22,138,000",19.92,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1130,01,15576,00,1130-01-15576-00,주식회사 한솔건업,1130-마감용비계공사,"     581,993,640","     581,993,640","     470,953,000",80.92,80.92,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1140,01,95512,03,1140-01-95512-03,시지이엔씨(주),1140-영구배수공사,"      92,287,400","     144,322,000","     142,015,000",153.88,98.4,"     142,000,000",99.99, ,정산합의완료,합의
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,1150,01,91044,00,1150-01-91044-00,엠아이티기업(주),1150-배수판공사,"     108,124,400","     108,124,400","     116,698,000",107.93,107.93,"       7,796,000",6.68,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3020,01,93285,08,3020-01-93285-08,웅진개발(주),3020-건축토공사,"  10,701,806,760","   9,747,167,048","   9,714,857,000",90.78,99.67,"   9,395,000,000",96.71,18, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3022,02,16227,04,3022-02-16227-04,아인스건설(주),3022-파일공사,               0,"   4,943,919,850","   5,027,671,750",,101.69,"   5,027,671,750",100, ,정산합의완료,합의
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3025,02,19022,00,3025-02-19022-00,(주)대유디앤씨,3025-부대토목공사,"   2,681,030,480","   2,681,030,480","   2,974,095,000",110.93,110.93,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3030,01,22418,02,3030-01-22418-02,연풍건설(주),3030-철근콘크리트공사,"  30,068,718,115","  30,743,769,615","  29,688,372,000",98.74,96.57,"  21,409,530,000",72.11,171, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3042,01,94307,03,3042-01-94307-03,(주)제일테크노스,3042-데크공사,"   1,082,233,000","   1,205,378,000","   1,015,115,200",93.8,84.22,"   1,018,764,000",100.36,232, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3060,03,21203,01,3060-03-21203-01,풍창건업(주),3060-습식공사,"   1,645,963,935","   1,770,722,935","   1,807,849,000",109.84,102.1,"     132,539,700",7.33,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3060,05,08275,00,3060-05-08275-00,화승토건(주),3060-습식공사,"   2,820,440,300","   2,820,440,300","   2,765,504,000",98.05,98.05,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3070,02,09588,01,3070-02-09588-01,(주)해원이엔씨,3070-방수공사,"   1,475,088,600","   1,548,280,700","   1,533,253,600",103.94,99.03,"     382,128,200",24.92,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3090,01,02758,00,3090-01-02758-00,(주)민예,3090-석공사,"   2,883,705,000","   2,883,705,000","   2,797,861,000",97.02,97.02,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3107,01,13549,02,3107-01-13549-02,(주)옥토끼이미징,3107-전시홍보시설,               0,"     131,947,600","     156,141,000",,118.34,"     156,141,000",100, ,정산합의완료,합의
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3110,07,15006,00,3110-07-15006-00,(주)우노텍,3110-내장목공사,"   4,854,891,600","   4,854,891,600","   5,547,539,000",114.27,114.27,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3121,01,18770,00,3121-01-18770-00,(주)세일,3121-목창호공사,               0,"     600,545,800","     659,625,000",,109.84,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3121,02,95719,00,3121-02-95719-00,(주)선앤엘인테리어,3121-목창호공사,               0,"     609,500,000","     687,666,000",,112.82,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3123,01,18255,00,3123-01-18255-00,에스엔케이건업(주),3123-AL창호공사,"     650,993,800","     650,993,800","     601,739,000",92.43,92.43,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3150,01,05666,00,3150-01-05666-00,승연기업(주),3150-일반철물공사,"   1,659,098,600","   1,659,098,600","   1,603,165,000",96.63,96.63,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3320,01,05666,00,3320-01-05666-00,승연기업(주),3320-폴리카보네이트지붕공사,"     202,983,000","     202,983,000","     275,741,000",135.84,135.84,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3330,01,95524,00,3330-01-95524-00,(주)미성이앤씨,3330-난간대공사,               0,"     307,507,700","     303,628,000",,98.74,"      82,046,800",27.02,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3340,01,15529,00,3340-01-15529-00,(주)바우텍,3340-기능성도어공사,"     268,199,000","     267,424,000","     270,706,000",100.93,101.23,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,3340,02,01714,00,3340-02-01714-00,(주)삼선씨에스에이,3340-기능성도어공사,"     939,780,000","     939,780,000","     885,974,000",94.27,94.27,               0,0,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,4000,02,07073,00,4000-02-07073-00,(주)창진,4000-전기일반공사,"   3,112,299,000","   3,483,259,000","   3,547,249,000",113.98,101.84,"     684,580,000",19.3,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,4000,04,17592,00,4000-04-17592-00,(주)케이텔,4000-전기일반공사,"   1,072,657,000","   1,231,875,000","   1,533,213,000",142.94,124.46,"     362,310,000",23.63,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,4220,01,23017,04,4220-01-23017-04,신천전설(주),4220-가설전기공사,               0,"     348,018,000","     348,018,000",,100,"     306,341,000",88.02,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,4260,01,01567,00,4260-01-01567-00,자이에스앤디(주),4260-통신공사,               0,"      93,662,000","      93,662,000",,100,"      40,800,000",43.56,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,4260,02,16368,00,4260-02-16368-00,반도산전(주),4260-통신공사,"   2,136,139,000","   2,376,615,000","   2,287,013,000",107.06,96.23,"     657,230,000",28.74,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,5000,03,94051,00,5000-03-94051-00,(주)유성종합설비,5000-설비공사,"   5,837,040,549","   6,143,893,549","   6,263,887,000",107.31,101.95,"     693,071,930",11.06,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,5000,04,94051,00,5000-04-94051-00,(주)유성종합설비,5000-설비공사,"   5,979,617,923","   6,183,283,923","   6,777,259,000",113.34,109.61,"     215,904,200",3.19,383, ,
건축.주택,주택,200630,강서자이에코델타(부산),정필두 책임,2025-03-31,5100,02,17548,00,5100-02-17548-00,(주)동양에너지,5100-GAS배관공사,"     399,678,181","     399,678,181","     500,943,000",125.34,125.34,               0,0,383, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,1011,01,96540,03,1011-01-96540-03,(주)삼우이앤아이,1011-가설사무실공사,               0,"     417,768,000","     417,768,000",,100,"     417,768,000",100, ,정산합의완료,합의
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,1012,01,01761,02,1012-01-01761-02,성우테크노피아(주),1012-가설펜스공사,"      63,848,000","     196,938,000","     203,967,000",319.46,103.57,"     182,071,510",89.27,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,1013,01,00100,03,1013-01-00100-03,대하산업개발(주),1013-가설용수공사,               0,"     134,035,000","     134,035,000",,100,"     134,035,000",100, ,정산합의완료,합의
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,1014,01,15594,02,1014-01-15594-02,동창산업,1014-가설정화조공사,               0,"      88,340,000","      88,340,000",,100,"      88,340,000",100, ,정산합의완료,합의
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,2000,01,00000,02,2000-01-00000-02,GS건설(직영),2000-토목공사,"   7,215,137,028",               0,"   7,210,309,585",99.93,,               0,0,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,2903,01,13266,00,2903-01-13266-00,(주)비월드,2903-토목철물공사,               0,"     158,248,000","     158,248,000",,100,"     135,100,000",85.37,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,4000,01,11007,01,4000-01-11007-01,우광기전(주),4000-전기일반공사,               0,"   2,540,210,000","   2,540,210,000",,100,"     649,579,920",25.57,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,4220,01,50021,02,4220-01-50021-02,대호전기(주),4220-가설전기공사,               0,"     142,100,000","     142,100,000",,100,"     142,100,000",100, ,정산합의완료,합의
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,5000,01,05595,01,5000-01-05595-01,주식회사백산이엔씨,5000-설비공사,"   2,660,149,435","   2,660,149,435","   2,612,676,164",98.22,98.22,"   1,811,474,158",69.33,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,5060,01,21067,00,5060-01-21067-00,(주)빅파워솔루션,5060-자동제어공사,               0,"     387,109,000","     387,109,000",,100,"     246,642,000",63.71,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,01,05595,00,999B-01-05595-00,주식회사백산이엔씨,999B-직영자재,               0,,"      62,070,000",,,"      43,470,000",70.03,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,02,H0317,00,999B-02-H0317-00,하지공업(주),999B-직영자재,               0,,"      46,380,000",,,"      46,380,000",100,-461, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,04,H0318,00,999B-04-H0318-00,주식회사 대원이엔씨,999B-직영자재,               0,,"      37,000,000",,,"      20,690,000",55.92,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,05,H0324,00,999B-05-H0324-00,효성모퍼스(주),999B-직영자재,               0,,"      58,800,000",,,               0,0,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,06,H0329,00,999B-06-H0329-00,(주)윈윈텐크,999B-직영자재,               0,,"      66,070,000",,,               0,0,1139, ,
인프라,인프라,220730,거제2단계수리시스템보완공사(경남),박형근 전임,2027-04-26,999B,07,H0328,01,999B-07-H0328-01,팔공산업,999B-직영자재,               0,,"      77,670,000",,,               0,0,1139, ,
그린,전력제어,220970,경기서북부전력인입공사(경기),이주호 책임,2024-12-31,4280,01,08293,01,4280-01-08293-01,(주)신보,4280-송전선로공사,               0,"  14,228,493,000","  14,228,493,000",,100,"     269,000,000",1.89,293, ,
그린,환경,19058K,경북북부권환경에너지종합타운민간투자사업운영(경북)(보수),박정엽 책임,2024-02-29,1130,01,99854,03,1130-01-99854-03,(주)가온건설,1130-마감용비계공사,               0,"   3,044,000,000","   3,044,000,000",,100,"   2,952,000,000",96.98,18, ,
그린,환경,19058K,경북북부권환경에너지종합타운민간투자사업운영(경북)(보수),박정엽 책임,2024-02-29,3039,01,15044,03,3039-01-15044-03,대도중공업(주),3039-철골공사,               0,"   1,877,000,000","   1,877,000,000",,100,"   1,820,000,000",96.96,18, ,
그린,환경,19058K,경북북부권환경에너지종합타운민간투자사업운영(경북)(보수),박정엽 책임,2024-02-29,3162,01,10587,03,3162-01-10587-03,태흥건설(주),3162-지붕판금공사,               0,"   2,244,500,000","   2,244,500,000",,100,"   1,859,000,000",82.82,18, ,
그린,환경,19058K,경북북부권환경에너지종합타운민간투자사업운영(경북)(보수),박정엽 책임,2024-02-29,3181,01,07789,03,3181-01-07789-03,현암건설산업(주),3181-철거/해체공사,               0,"     670,800,000","     670,800,000",,100,"     670,800,000",100, ,정산합의완료,합의
그린,환경,19058K,경북북부권환경에너지종합타운민간투자사업운영(경북)(보수),박정엽 책임,2024-02-29,3900,01,13003,03,3900-01-13003-03,(주)함백,3900-일반건설공사,               0,"   1,895,249,000","   1,895,249,000",,100,"   1,236,000,000",65.22,18, ,
